"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000218459",2.98377378860529,-0.00633179856167085,0.0766107131204219,0.397102429971136,NA
"ENSG00000218475",74.3538027384622,-0.00964628405371925,0.0765983630484252,0.401083699574303,0.8678490579164
"ENSG00000218502",9.2642854463342,0.0048539291091197,0.0758980615401365,0.678989305606379,0.943206022107565
"ENSG00000218510",36.5626209278144,-0.0281718633353171,0.0809579473074908,0.179156523002809,0.790011533247939
"ENSG00000218521",8.61558876484656,-0.000764627212377655,0.0759050411855936,0.938534656489097,0.991736749506183
"ENSG00000218536",8.37980811435533,-0.00557052046462784,0.0765381329782558,0.445828038637263,0.883432944739245
"ENSG00000218537",23.0459787791744,0.0209442362978358,0.0796847706184048,0.11493448158622,0.755441761538297
"ENSG00000218561",2.93057890656047,-0.000281540425794207,0.076366006150049,0.959842290193472,NA
"ENSG00000218574",4.57864999817983,0.00403203725554786,0.0762100433961533,0.654585341925291,NA
"ENSG00000218577",1.24898126560116,0.00373590108244607,0.0765939203407266,0.409643912167804,NA
"ENSG00000218582",1.85226612433255,0.00479661172274291,0.0765389861648246,0.459467853270215,NA
"ENSG00000218586",9.2095905946619,-0.00720164859296097,0.0763110825310148,0.503708086245744,0.896702895976057
"ENSG00000218596",28.1465949936179,-0.0389102974123102,0.0894518667594152,0.033533389759274,0.653692026214605
"ENSG00000218631",3.98572412484004,4.85678501040625e-05,0.0761782487147312,0.996357107571966,NA
"ENSG00000218632",1.89565527497528,0.00223520279934409,0.0763972957443802,0.711773875050676,NA
"ENSG00000218672",31.8363209675386,-0.0246544514131917,0.0823243523086645,0.00167187122251022,0.277033877944909
"ENSG00000218676",30.2982260525849,-0.0248242300163666,0.0803022473000142,0.161594062351598,0.780176798173402
"ENSG00000218682",6.16249876796856,-0.00337484256385052,0.0760223145353468,0.735910989139967,NA
"ENSG00000218689",5.61588912098767,0.000354022952696686,0.0758909622594674,0.973628772293303,NA
"ENSG00000218698",2.71579688298701,-0.00522274975648495,0.0765296360628485,0.456377818521192,NA
"ENSG00000218713",1.23739851237559,0.00217849229181168,0.0765654723762872,0.514229703272968,NA
"ENSG00000218716",2.82910685699976,-0.000389090431124249,0.0764360020751499,0.934774619816984,NA
"ENSG00000218725",3.15080018837572,-0.00227633921878854,0.0763193551149268,0.743165723440059,NA
"ENSG00000218728",5.90705964033206,0.00668935726267657,0.0764843992861152,0.459267176328421,NA
"ENSG00000218730",5.1374021110489,-0.00376452470818053,0.0762029743936227,0.671357638943495,NA
"ENSG00000218732",17.1414789578551,-0.0137877179139287,0.077941887292403,0.118181324107379,0.75939324801951
"ENSG00000218739",303.148129563391,0.00686611687661237,0.0743410548581187,0.731465482922228,0.958423014701218
"ENSG00000218748",15.6623596607771,0.00398736893905766,0.0760296110988414,0.701111150347515,0.950646331562793
"ENSG00000218749",12.3949935454488,-0.0616577316651573,0.119399189558546,0.000129759015330067,0.092307757905478
"ENSG00000218757",21.1464324513398,-0.0322510271967362,0.0841273928012491,0.09124030100582,0.744907920560555
"ENSG00000218772",5.60844314685374,-0.00409101205083669,0.0766334104509379,NA,NA
"ENSG00000218793",4.50369277622245,0.00230985075778502,0.076287720139437,0.753456468880731,NA
"ENSG00000218803",3.43572923755546,0.00609336386884084,0.0766024077992286,0.401677147267375,NA
"ENSG00000218823",18.8487312871474,-0.00635239370958782,0.0764005849820577,0.495393874110722,0.895703744408521
"ENSG00000218857",7.72722885651791,0.000340909739974868,0.0761021181003185,0.969967285340703,0.995114543056931
"ENSG00000218868",13.4944431971565,0.0037867135195633,0.0759220443261795,0.732368488807693,0.958483327395533
"ENSG00000218872",2.79985672208731,-0.00076991969714741,0.0763243227981837,0.903253209249783,NA
"ENSG00000218890",6.00154547634043,-0.000643878586385843,0.075859601054561,0.949040017747828,NA
"ENSG00000218891",336.931426083544,0.0120959728390569,0.0756508255673184,0.505876412375079,0.897248857825098
"ENSG00000218896",2.63201776321199,-0.00151998010290625,0.0763467364156857,0.80832309779789,NA
"ENSG00000218902",1.65803708739694,0.00172741176789504,0.0764335745209009,0.745793709661754,NA
"ENSG00000218976",3.36314941273672,0.00231638234605017,0.0762615492968408,0.767183073582228,NA
"ENSG00000218980",10.712076120575,-0.00209652595599829,0.075304649746275,0.879818117216289,0.983064546487128
"ENSG00000218986",1.7839960847493,-0.00716818117649595,0.0768944511519418,0.194802045427906,NA
"ENSG00000218996",7.75364152596609,-0.0179630267285927,0.0791037321096261,0.0714273910395654,0.72116637502562
"ENSG00000219023",3.90588758977983,-0.00788668208208975,0.0767614666632399,0.331415884698535,NA
"ENSG00000219027",3.14369976433917,0.00213666540601923,0.0762990813401114,0.76540525785675,NA
"ENSG00000219061",8.29024397862763,-0.00626628107152718,0.0765920072373781,0.408548456165997,0.870389999983976
"ENSG00000219085",27.4854893258593,-0.00410761589245434,0.0748784196136273,0.798384520181782,0.970300484137329
"ENSG00000219088",1.54101399213886,0.0012751510024821,0.0764137986451585,0.814371441707749,NA
"ENSG00000219102",2.09824010998361,0.00353550342532205,0.0765073688873496,0.528544585833792,NA
"ENSG00000219133",11.5638961177787,-0.00618388533117189,0.0761817923990563,0.564213974634569,0.909577756253843
"ENSG00000219149",1.30250002725426,-0.00266414552059141,0.0765231951633213,0.558600236137183,NA
"ENSG00000219150",6.5907970617342,-0.0152738724353477,0.0783592009730793,0.0863937798688625,0.741502169473259
"ENSG00000219159",2.36104018109262,0.0119856703085968,0.0777407923243729,0.0606641567192635,NA
"ENSG00000219163",1.38091867782872,-7.79467534983406e-05,0.0764483012948371,0.986161660020021,NA
"ENSG00000219186",5.69394888549252,0.00610257227280745,0.0763620316905283,0.517757390100588,NA
"ENSG00000219188",6.70918991088037,-0.00577619860040435,0.076323981040071,0.537767162247992,0.903229283580494
"ENSG00000219200",21.4732458234593,0.00511902212865523,0.0754845370866382,0.717640978210532,0.95448884530151
"ENSG00000219201",66.6359420699618,0.000573938171253053,0.0744684815395114,0.975336807012838,0.9955038530475
"ENSG00000219222",5.08739186530239,3.45782631997008e-05,0.0759753670592413,0.9983297442444,NA
"ENSG00000219294",6.68820108940896,0.0153201166439599,0.0781170440986961,0.152144726835745,0.775593868100841
"ENSG00000219302",3.29354876906116,-0.0108820783529068,0.0773504678663566,0.160569458910612,NA
"ENSG00000219329",2.23933732772404,-0.00670387190449605,0.076814529633942,0.242977747876339,NA
"ENSG00000219355",4.02456240992588,-0.00615053944528559,0.0764350916702644,0.488407071792728,NA
"ENSG00000219361",4.10008479291974,-0.00212569327183516,0.0762658164706579,0.774772152627831,NA
"ENSG00000219384",8.12087097979309,0.00618452419459577,0.0760583995274575,0.593787055059628,0.917393627178826
"ENSG00000219392",20.4665361369609,-0.00188444095865156,0.0759955749463797,0.843950170503241,0.976634673573607
"ENSG00000219395",11.8746069673311,0.000242734777635935,0.0753824269824283,0.987020853827176,0.997556959397346
"ENSG00000219404",1.1119862921616,0.00226086963397866,0.0765233116142183,0.591637077899019,NA
"ENSG00000219409",1.68237622086453,0.00224030558174565,0.0764433452438613,0.681748153845173,NA
"ENSG00000219410",11.9778284067267,-0.00894328455471924,0.0764202294011429,0.44773069796233,0.884311352716783
"ENSG00000219430",9.73050239345442,0.0118214511018798,0.0775786358275936,0.124388361437609,0.762201426879177
"ENSG00000219433",10.719729170497,-0.0103554367145267,0.0766544268330237,0.386488271526948,0.865474318554931
"ENSG00000219435",1.70970326419948,0.00181787830933426,0.0764543440163572,0.719357273628666,NA
"ENSG00000219438",1312.82252423948,0.00232563472785922,0.0733568322299017,0.914266935729302,0.987765645196932
"ENSG00000219445",11.3830499799835,-0.0085868841557985,0.0764701290176194,0.438983465794592,0.881569992308839
"ENSG00000219451",8.77869011076204,0.00228001771722468,0.0757734741162024,0.842414102336665,0.976298299588859
"ENSG00000219470",18.9078875325176,-0.00439789463965177,0.0754314006832135,0.752587208759713,0.96131396975895
"ENSG00000219481",415.001607748897,-0.0410558756451899,0.0907132296531724,0.038548596718432,0.660865138833332
"ENSG00000219500",1.17030807317236,0.00949235571856675,0.077345870131336,0.0283443678147193,NA
"ENSG00000219507",35.7769143363045,-0.00661335963567603,0.0751956506551576,0.680012277308257,0.943414143523759
"ENSG00000219545",111.781677092953,0.010131196136636,0.0749581685735724,0.59745463891698,0.918654336918952
"ENSG00000219547",10.7299668815033,-0.017866217568093,0.0785905279359514,0.161601911159963,0.780176798173402
"ENSG00000219553",4.5114909504824,0.00173568254168134,0.0762106567181471,0.826926313814478,NA
"ENSG00000219565",40.2313751463137,-0.0309949402642382,0.0835814971837548,0.0918113560527163,0.744907920560555
"ENSG00000219607",107.326370271288,-0.00907737525308094,0.0763376182465596,0.464048941913849,0.887538884307841
"ENSG00000219608",3.6156217814343,-0.0109712085858119,0.0772878988627596,0.195715958883693,NA
"ENSG00000219626",291.331584988182,-0.00805591950476625,0.0721236692714143,0.751032232110335,0.96108670439056
"ENSG00000219642",13.8079337283768,0.00635923847624491,0.0760908795105942,0.58218947261753,0.914890459041526
"ENSG00000219665",47.3665407508704,-0.00619709331858633,0.0753867292586752,0.675842594518537,0.942445488556853
"ENSG00000219669",5.84503617555383,-0.00298581795460202,0.0766218838816529,0.32623234060129,NA
"ENSG00000219682",5.18433714265297,0.0138557500261225,0.0778219984838155,0.158848608357972,NA
"ENSG00000219699",3.93087892741992,-0.00612881595096929,0.0765597719797662,0.427119375051883,NA
"ENSG00000219700",1.59075503913313,-0.0026454034084852,0.0764416778985093,0.644450837942065,NA
"ENSG00000219712",17.6505889414602,0.0139556109211933,0.0766650103441072,0.381997285909337,0.865027342714213
"ENSG00000219747",6.86530585007114,-0.0127505507301889,0.0773996980857221,0.234239447779173,0.817339820189528
"ENSG00000219790",6.20585552998138,-0.00806130901815504,0.0764723718765537,0.445088026657347,0.883301559099924
"ENSG00000219797",1.55516786881105,0.00341003462079179,0.0765115682069341,0.530062230089099,NA
"ENSG00000219881",42.78787450618,0.00197205500255478,0.0749688069579348,0.898290196688578,0.985716636985954
"ENSG00000219891",22.5598709820274,0.010776503521045,0.0756373280130595,0.529944041822322,0.901586681899295
"ENSG00000219902",9.17008762750681,-0.0053906315032466,0.0762052771321173,0.586951904596233,0.916746069116456
"ENSG00000219928",16.038433212417,0.0131321661341054,0.0771736135959746,0.298678091128328,0.840020966762285
"ENSG00000219941",6.89933509639521,0.000429712480006192,0.0759671242528216,0.966018888874032,0.994507888060914
"ENSG00000219951",30.7544116718946,1.2011371550502,2.06177035243141,NA,NA
"ENSG00000219986",1.16507869945512,0.00284782486202473,0.0765470468203599,0.511120507788231,NA
"ENSG00000219992",1.61518724040811,-0.000534178902935753,0.0763727769831027,0.925278260616691,NA
"ENSG00000220008",168.075331857548,0.026429158806322,0.0800618960978936,0.204618090324872,0.806946928394256
"ENSG00000220069",2.11356923041608,0.000363079816047021,0.0763632495754839,0.951589516651358,NA
"ENSG00000220091",1.3300995750407,-0.00281821459938026,0.0765325172919225,0.534215666577611,NA
"ENSG00000220105",5.55562674116596,0.00268347061629578,0.0760022603648349,0.788121955426295,NA
"ENSG00000220161",4.59056360462858,-0.00318130351690738,0.0763114146115111,0.672089948611353,NA
"ENSG00000220201",33.7794173170452,-0.00661219561034378,0.0759976891822306,0.587385258216124,0.916746069116456
"ENSG00000220205",3098.73223118536,0.0211489487699739,0.0787389629062031,0.249815587841035,0.824924329851196
"ENSG00000220237",2.10096967069618,-0.00368449405320908,0.0764579436304313,0.560294732617479,NA
"ENSG00000220256",12.0618135860011,0.0148435461072009,0.077896218888876,0.18594996839572,0.795858758259276
"ENSG00000220267",1.38731405498224,0.00515229197671704,0.0766888142633643,0.30080991583273,NA
"ENSG00000220305",16.6463365836351,-0.0114466773572209,0.0766147421927661,0.393988061901206,0.866345846056946
"ENSG00000220323",64.4194202822845,-1.02238235881538,0.446369392012762,0.000608442590775353,0.192949607612025
"ENSG00000220343",1.42135848427004,0.00110325217018636,0.0764749378777521,0.80196235455723,NA
"ENSG00000220349",1.79122564839626,0.00151552260144235,0.0765204104002934,0.687590802465942,NA
"ENSG00000220377",1.40861645633715,0.00144671709831707,0.0764568943470354,0.764714721920724,NA
"ENSG00000220378",40.4566599951927,-0.0245288751145529,0.0807690742723456,0.116472283241525,0.756484999230191
"ENSG00000220392",15.6966135875957,0.0069434889546676,0.0758893269666704,0.59798558434467,0.918654336918952
"ENSG00000220418",2.82650365292147,0.00598873619510536,0.0767643863839081,0.252691242374506,NA
"ENSG00000220446",2.56988679002426,-0.00239845230347771,0.0763474746398017,0.720055861955337,NA
"ENSG00000220472",12.1413834304862,-0.010370170466775,0.0765421774249496,0.412175586870089,0.871278391209204
"ENSG00000220494",7.27470132644141,0.00928690262597456,0.0771118376171545,0.188273151039089,0.796915176484952
"ENSG00000220505",3.6663572320737,0.0105968137382769,0.0774076134246117,0.110893170283282,NA
"ENSG00000220506",18.241476098727,-0.011585579402999,0.0765357408569304,0.408169385929084,0.870389999983976
"ENSG00000220515",20.1582257571886,0.0113350768880089,0.0770819975423049,0.288317690445998,0.839053863416013
"ENSG00000220517",1.09311572989374,-0.00126075522947775,0.0764975405791603,0.755959427301009,NA
"ENSG00000220522",2.37973584597474,0.00439078993058427,0.0765230929278335,0.481568312382923,NA
"ENSG00000220557",2.82317557001134,-0.00822748931073294,0.0769067117502817,0.254260493153601,NA
"ENSG00000220575",76.3567328945104,0.0142344766289963,0.0778098522117145,0.183733695053604,0.794656111643095
"ENSG00000220581",1.7267462790203,-5.42993790507285e-05,0.0764803556011336,0.987311176451078,NA
"ENSG00000220583",2.49791199954609,0.00423026848840482,0.0765743226640676,0.435975341391069,NA
"ENSG00000220586",1.37930983367935,0.00556230229804256,0.0767758103687214,0.196738440030062,NA
"ENSG00000220600",4.1951752456492,0.00772335311561133,0.0767967776860624,0.306546024323199,NA
"ENSG00000220614",5.52292422106878,-0.00804506069465636,0.0764503976816924,0.451304124089161,NA
"ENSG00000220660",15.2312662990303,-0.0215228928911636,0.0796119713839733,0.142123770768621,0.775593868100841
"ENSG00000220666",4.6170929249997,0.00784645535640273,0.0771353154383191,NA,NA
"ENSG00000220685",7.28830641869388,0.00762519997248307,0.0764105501067611,0.470669921626293,0.888473409216753
"ENSG00000220694",6.69513628686124,0.00135261702016496,0.0760814482709561,0.880416662427129,0.983216978874028
"ENSG00000220695",4.61962783069326,-0.000966586187263352,0.0761744848099862,0.902361672173059,NA
"ENSG00000220721",4.92498176488855,0.00824836232081144,0.0768453091532299,0.295706468010103,NA
"ENSG00000220739",1.40653996952495,0.00561667371622202,0.0767355109472794,0.265846678304921,NA
"ENSG00000220744",18.6131325533105,-0.0126796257530581,0.077039036289917,0.319321395521454,0.848127808761128
"ENSG00000220749",1.16845586479119,-0.00701437727307629,0.0769570184994344,0.0992307445340421,NA
"ENSG00000220773",2.00991267819246,-0.00379496146172841,0.0765177541789955,0.504023701045834,NA
"ENSG00000220785",115.948731415253,-0.0186438019630307,0.0778789026235149,0.269554477271989,0.83312889727776
"ENSG00000220793",1.5770640518479,-0.000251059250277686,0.0763906734898691,0.963151075227508,NA
"ENSG00000220804",55.1227247518541,-0.0174951439689866,0.0773830984982526,0.314096659929762,0.84681291824718
"ENSG00000220842",3.82801990899428,0.000290167198196183,0.0762356982753831,0.970322303108048,NA
"ENSG00000220848",55.7527133385693,-0.00771592807882857,0.0750169738065854,0.656917087070065,0.938359237456354
"ENSG00000220867",7.68609796374696,-0.00504808489082124,0.075908217676418,0.665529034782538,0.939434921569475
"ENSG00000220868",3.57336040079125,0.00612598611609011,0.0766416954714042,0.376342038229063,NA
"ENSG00000220871",1.32823901970554,-0.0048120173703594,0.0766675567411378,0.314007811076706,NA
"ENSG00000220875",5.69925657912889,0.00488043950427011,0.0768031577008539,NA,NA
"ENSG00000220884",21.7374060854177,0.0073482052258138,0.0752874329888479,0.650947658616434,0.936234043337494
"ENSG00000220920",9.27329297925542,-0.0177154615583872,0.078510883196745,0.16811335411436,0.782770560525579
"ENSG00000220924",0.997933077581673,-0.000249394241405723,0.0764809337306652,0.951293019897126,NA
"ENSG00000220925",1.08349789416765,0.00257007498388825,0.0765212470849046,0.56905806014714,NA
"ENSG00000220937",3.41536145700357,-0.000126650662249631,0.0761251546211224,0.986608867903197,NA
"ENSG00000221025",11.0319489457209,0.00154067092375979,0.0760285337960925,0.871052077995409,0.980832588017846
"ENSG00000221036",3.08106445957137,0.0112654157097781,0.0774627485246938,0.133564992572763,NA
"ENSG00000221038",1.16592178460253,0.00362626829126181,0.0765594474019246,0.462813867960165,NA
"ENSG00000221039",1.62956599306342,-0.00660282875877595,0.0768677741094016,0.172063741309921,NA
"ENSG00000221042",1.82570634051252,0.00108215378636776,0.0764483034112984,0.82296649072144,NA
"ENSG00000221044",3.91312588940253,-0.00172702083795012,0.0763145206022055,0.798177802397889,NA
"ENSG00000221063",2.99796832051164,-0.00571304390209757,0.0765740346024492,0.421323034704469,NA
"ENSG00000221083",4.58086956877047,-0.00455624508097522,0.0762726753947327,0.604163720081121,NA
"ENSG00000221102",5.90067343018975,-0.00953586353641633,0.0768858258206852,0.311202226442024,NA
"ENSG00000221120",1.22082223080142,-0.00442971539714679,0.0766782894581847,0.270083654027311,NA
"ENSG00000221164",9.95118210020462,-0.00719523425400846,0.0759922738281459,0.570700134223497,0.911617623424311
"ENSG00000221184",4.97623655542261,-0.00115023391135717,0.0760927629786692,0.894176730917989,NA
"ENSG00000221216",0.970285436589218,-0.00430875569737192,0.0766452248255918,0.332849109523134,NA
"ENSG00000221230",2.15537149831803,-0.00430589250405097,0.0765084087467175,0.495853817294966,NA
"ENSG00000221241",2.62592419054307,-0.00883278684691384,0.077046077655222,0.198975343842625,NA
"ENSG00000221245",2.86860311179838,0.00387378452091345,0.0763767629412588,0.600042393047978,NA
"ENSG00000221265",2.09097576798912,-0.00146793401705169,0.0763649535741837,0.809198855423948,NA
"ENSG00000221269",2.29885084661323,-0.0037338871686117,0.0764204957611135,0.582219863802011,NA
"ENSG00000221275",1.27387696618278,0.00286960685852555,0.0765794073402294,0.447493316547392,NA
"ENSG00000221287",2.80713405494446,-0.000994272424761234,0.0763187344294291,0.876845684293363,NA
"ENSG00000221288",6.980267992419,0.0032755580683734,0.0760373749475753,0.742435994173997,0.959400063761765
"ENSG00000221300",2.28810293261261,0.000156763719477032,0.0763867646486765,0.978653892264325,NA
"ENSG00000221303",2.16757297298597,0.00268860531658295,0.0764367012157582,0.646128777042435,NA
"ENSG00000221325",4.15043075122399,-0.00546942584597562,0.0764221626796373,0.512726260627994,NA
"ENSG00000221340",1.01971124472574,-0.00620824096457705,0.0768478411310401,0.141598191014439,NA
"ENSG00000221406",2.0632312486628,-0.00170261137740248,0.0763227538003185,0.799005124999556,NA
"ENSG00000221439",3.34103749483779,-0.00215040712077008,0.0762660336969475,0.772411857658503,NA
"ENSG00000221445",8.52553358192412,-0.0140250935661496,0.0778276074033393,0.165877594297008,0.782114003149714
"ENSG00000221468",1.17710988510856,-0.00553209832081699,0.0767589625128833,0.222130931344667,NA
"ENSG00000221479",2.8779608174364,-0.00470961115748442,0.0764887857476444,0.496515634282002,NA
"ENSG00000221500",7.93060912364168,-0.0158223497042239,0.0785376427986326,0.0728219227278419,0.723265697847873
"ENSG00000221510",1.5650675169782,-0.000446016734852367,0.0764311289365972,0.927571957611545,NA
"ENSG00000221518",3.28085040687793,-0.0036552002795175,0.0762947056114392,0.647107707002487,NA
"ENSG00000221520",3.14210670361794,0.00512784259257447,0.0764272500856387,0.518303854047378,NA
"ENSG00000221525",1.85171075387219,0.0064413004589658,0.07681592517025,0.22278534754954,NA
"ENSG00000221539",8.0706097387443,-0.0113858428921677,0.0772912404638313,0.217524231640461,0.810948704303119
"ENSG00000221540",4.7785430345018,-0.0130294921872301,0.0777198130204815,0.143652992942164,NA
"ENSG00000221562",5.49203388977445,-0.00196517726022655,0.0761057318157242,0.822979119576698,NA
"ENSG00000221564",2.80630035267956,-0.00100469810255491,0.0763188419965293,0.876347663534525,NA
"ENSG00000221598",13.4207068579402,-0.00496567762493701,0.0760261809090017,0.648259797474483,0.935155438415317
"ENSG00000221614",1.77811807332497,0.00529046476180433,0.0766370836840392,0.36827866144991,NA
"ENSG00000221630",1.48335206833252,-0.00284603301732395,0.0765071373402544,0.566988664793917,NA
"ENSG00000221634",4.1477394893823,0.00984561829237724,0.0773744374467777,0.0600237321928998,NA
"ENSG00000221639",9.36991009772068,0.0213746933424141,0.0798501065971212,0.109189946223483,0.75494363194078
"ENSG00000221643",25.4120967428364,-0.0334542830150961,0.0857199330138514,0.047993538446532,0.684254611981669
"ENSG00000221650",11.2744291740187,0.0225361365452066,0.0802364420631056,0.105078930219035,0.752063024995822
"ENSG00000221656",3.09020351005883,-0.000609719056156113,0.0763948078758304,0.910283905615084,NA
"ENSG00000221676",321.396650366395,-0.0457200504426433,0.0962482989896651,0.00963573075025479,0.5235026710289
"ENSG00000221716",23.9194317442692,-0.0348571360682981,0.0875248818630786,0.0138923672072386,0.577715140378372
"ENSG00000221737",1.78750202639277,-0.000270697284489869,0.0763993977956692,0.959180426617838,NA
"ENSG00000221745",2.02927125618695,-0.00236516588094056,0.076411026497844,0.689696212433541,NA
"ENSG00000221760",1.59573908939519,0.00450391828244341,0.0766732006796733,0.287481754042841,NA
"ENSG00000221771",0.991489313958707,0.00237008914312141,0.0766028735001609,0.364572448225895,NA
"ENSG00000221782",1.59259071814773,0.00438159908594569,0.0766167160776788,0.37776978325258,NA
"ENSG00000221783",0.970821963078493,-0.00262011041087535,0.0765147477594555,0.575820459649705,NA
"ENSG00000221808",2.31787133815682,0.00802640768862394,0.0769558603686193,0.208629305809885,NA
"ENSG00000221817",83.4139957932239,-0.026659938150342,0.0818915340476033,0.0864120351551119,0.741502169473259
"ENSG00000221818",2.21443999769618,0.0011214541502757,0.0763685588245195,0.851264357405188,NA
"ENSG00000221819",30.2648738930783,-0.00547011854863052,0.0758726753023152,0.652475056142592,0.937178496738291
"ENSG00000221821",53.1846459235763,0.00426197322799798,0.0745144676529676,0.814437606565627,0.972676266727795
"ENSG00000221823",1563.6618294016,0.023101073141311,0.0799955348691926,0.150435096097444,0.775593868100841
"ENSG00000221826",13.8736457925377,0.0152786018018368,0.0783710700576925,0.0848137757153946,0.740950648525936
"ENSG00000221829",144.534920752645,-0.00368077301866256,0.072933915778331,0.853593928011419,0.977162601295587
"ENSG00000221836",2.01291537496483,-0.00246534707497894,0.0764995499075599,0.604950507817298,NA
"ENSG00000221838",143.199284222372,0.0162247980936283,0.0739363936300744,0.522575183853955,0.900700470256912
"ENSG00000221843",159.98101993683,0.0362095209853621,0.0877912057602492,0.0319300092194773,0.651035678951567
"ENSG00000221844",1.90560436637306,0.00916168751073612,0.0772173301310075,0.0985240691739454,NA
"ENSG00000221845",0.931997693315977,0.00406422096135311,0.0766672752421184,0.257947114167601,NA
"ENSG00000221855",1.36761006072569,0.00525260588228834,0.0768143567732346,0.073062493861169,NA
"ENSG00000221866",2445.12299698516,0.0171921024376538,0.0780575308987734,0.23278544500794,0.815912427452481
"ENSG00000221869",705.941163098374,0.00150184700983663,0.0749091589507153,0.952071607119529,0.99343812769051
"ENSG00000221878",17.7468651867389,0.0225095592988153,0.0801778315069575,0.111975528865817,0.755441761538297
"ENSG00000221879",7.99482883910137,-0.00590420914955161,0.0760624619107963,0.601526784658643,0.91896833543366
"ENSG00000221882",28.7141504314928,0.0146929205819911,0.0780113309784119,0.150423904527823,0.775593868100841
"ENSG00000221883",24.9517856532653,-0.00304246481164176,0.0747445092895309,0.854410183083912,0.977354647064392
"ENSG00000221886",141.253468003998,-0.0200700248133207,0.0787479217294987,0.198796951401617,0.802665487192599
"ENSG00000221887",16.27498175259,-0.0257670023402897,0.082418689819345,0.0187843333980627,0.620582736023462
"ENSG00000221890",7349.24655169541,0.590430446438427,0.389757062314326,0.00296396228411971,0.34519668708104
"ENSG00000221909",80.2662464419382,-0.00160513990771839,0.0726556619996832,0.943714782640373,0.992220635132895
"ENSG00000221914",655.607569239111,-0.00258732469576453,0.0744197215669103,0.88219095541721,0.983727296455265
"ENSG00000221916",15.7283918614237,0.000681249615375304,0.0750335073246734,0.965266793549897,0.994490149683982
"ENSG00000221923",237.059223806985,-0.0214288108782783,0.0773034090095817,0.332609177449086,0.848678240184951
"ENSG00000221926",86.8436342597316,-0.0146908028900653,0.0742791221033129,0.535996582715825,0.903048460168221
"ENSG00000221930",13.8016126348269,0.0120510096552389,0.0766824013181501,0.384893599945548,0.865163213262624
"ENSG00000221931",4.04368811981664,0.0111964432226586,0.0774491979901349,0.13549578844466,NA
"ENSG00000221937",14.3794741433653,-0.000277410772303144,0.0761139514412374,0.971661505366895,0.995190238370985
"ENSG00000221944",70.4932798826278,-0.00525507784242044,0.0734600231436521,0.804307949520882,0.971077398201098
"ENSG00000221946",584.160817569588,0.881720724435415,0.342067404319429,0.000322433241451168,0.14711536260647
"ENSG00000221947",28.4363172521843,-0.00813140886742142,0.0759449823470982,0.55162835930634,0.907009623019876
"ENSG00000221949",56.2695550757262,-0.0116861935510376,0.0759659862372796,0.47857923544399,0.889994992954005
"ENSG00000221953",14.9787045980438,0.00496411205031279,0.0757974215803416,0.687571208859024,0.946230147812117
"ENSG00000221955",160.737770250724,0.0158608024502071,0.0780939085876371,0.183418207793029,0.794656111643095
"ENSG00000221962",61.7756830154231,-0.0472163288098858,0.0937158159690254,0.0656726318758007,0.716449098099681
"ENSG00000221963",412.426698228486,0.01731625560156,0.0782805810226635,0.198501568939895,0.802665487192599
"ENSG00000221968",695.05790014194,0.0301925744785302,0.0797036096020773,0.247533308766798,0.824924329851196
"ENSG00000221970",2.76102101647217,0.00289126939483208,0.0763462097832122,0.681384285062892,NA
"ENSG00000221978",1436.26129266068,-0.0134112443641399,0.0748008900581928,0.534657983214969,0.902624126304086
"ENSG00000221983",1676.46741541106,0.00571171174105014,0.0679380434334508,0.860374567845331,0.978604123733664
"ENSG00000221986",29.6660847209762,-0.00123493339016994,0.0753838335276466,0.925030873961279,0.989713621726924
"ENSG00000221988",97.7237000388027,-0.0312487791970877,0.0819072824178361,0.175948543677469,0.787475194377598
"ENSG00000221990",55.6053437459076,0.02797715374006,0.0825176143129898,0.0801934481398343,0.733220105476925
"ENSG00000221994",66.4752384602666,-0.00958869107428655,0.0769291613159875,0.296828224058809,0.839680708315083
"ENSG00000221995",378.668836326227,-0.0266083927516362,0.0809975370103216,0.148659711410188,0.775593868100841
"ENSG00000222000",4.54936470811185,-0.00243900684934367,0.0763445922751389,0.717700316311446,NA
"ENSG00000222004",7.06263685278122,-0.0100750176575144,0.0767811617539861,0.352315743161195,0.857473359115154
"ENSG00000222005",13.4001315639526,-0.00312370882159739,0.0756651604580555,0.799504880239198,0.970300484137329
"ENSG00000222007",16.6210078401373,-0.0294143611650824,0.0840489357457896,0.0259578365299411,0.635420594134198
"ENSG00000222009",152.882514568458,0.00860018628404972,0.0762057274369282,0.496074296589829,0.895703744408521
"ENSG00000222011",92.630476419912,-0.00581075985775794,0.0728008978005068,0.805689847553816,0.971530258267546
"ENSG00000222012",82.4872209752303,-0.00167804019169806,0.0755447747930294,0.89144576328233,0.98479576661438
"ENSG00000222014",18.8863402521771,-0.013430248834441,0.0777863731211713,0.148313801582952,0.775593868100841
"ENSG00000222019",27.3159982483263,0.00618462615646934,0.0755417768793638,0.668610177322585,0.939748305159075
"ENSG00000222020",12.8451965275848,-0.0118620421459861,0.0766657337193196,0.385660136199823,0.865186822723457
"ENSG00000222024",96.8071567245231,-0.0140062691422099,0.0761443268729154,0.437110299091535,0.881569992308839
"ENSG00000222030",3.45513999128025,-0.00123071165876514,0.0764154351450422,0.816561459371832,NA
"ENSG00000222033",5.37723866371102,-0.00181427328212644,0.0761638869704062,0.826027107014823,NA
